statsmodels_function,coverage,np_calls_count,partial_ak_coverage_sum,np_calls_array,function_ak_array
/tsa/tests/test_exponential_smoothing.py_test_residuals_vs_R,1.0,0,0,[],[]
/tsa/tests/test_exponential_smoothing.py_test_results_vs_statespace,1.0,0,0,[],[]
/tsa/tests/test_exponential_smoothing.py_test_score,1.0,0,0,[],[]
/tsa/tests/test_exponential_smoothing.py_test_seasonal_order,1.0,3,3,['arange' 'arange' 'array'],"['array_api._creation_functions.arange' 'pdarraycreation.arange'
 'pdarraycreation.array']"
/tsa/tests/test_exponential_smoothing.py_test_seasonal_periods,1.0,0,0,[],[]
/tsa/tests/test_exponential_smoothing.py_test_simulate_keywords,0.5,4,2,['random.RandomState' 'random.randn' 'all' 'all'],['array_api._utility_functions.all' 'pdarrayclass.all']
/tsa/tests/test_exponential_smoothing.py_test_simulate_vs_R,1.0,1,1,['asarray'],['array_api._creation_functions.asarray']
/tsa/tests/test_exponential_smoothing.py_test_smooth_vs_R,1.0,0,0,[],[]
/tsa/tests/test_exponential_smoothing.py_test_summary,1.0,0,0,[],[]
/tsa/tests/test_seasonal.py_setup_class,1.0,0,0,[],[]
/tsa/tests/test_seasonal.py_test_2d,0.67,3,2,['tile' 'arange' 'arange'],['array_api._creation_functions.arange' 'pdarraycreation.arange']
/tsa/tests/test_seasonal.py_test_filt,1.0,1,1,['array'],['pdarraycreation.array']
/tsa/tests/test_seasonal.py_test_interpolate_trend,0.67,3,2,['tile' 'arange' 'arange'],['array_api._creation_functions.arange' 'pdarraycreation.arange']
/tsa/tests/test_seasonal.py_test_ndarray,0.0,1,0,['abs'],[]
/tsa/tests/test_seasonal.py_test_one_sided_moving_average_in_stl_decompose,0.5,2,1,['abs' 'array'],['pdarraycreation.array']
/tsa/tests/test_seasonal.py_test_pandas,0.0,1,0,['abs'],[]
/tsa/tests/test_seasonal.py_test_pandas_nofreq,0.0,4,0,['resid' 'random.randn' 'trend' 'seasonal'],[]
/tsa/tests/test_seasonal.py_test_raises,1.0,0,0,[],[]
/tsa/tests/test_seasonal.py_test_seasonal_decompose_multiple,0.5,2,1,['c_' 'array'],['pdarraycreation.array']
/tsa/tests/test_seasonal.py_test_seasonal_decompose_plot,0.33,3,1,['c_' 'array' 'r_'],['pdarraycreation.array']
/tsa/tests/test_seasonal.py_test_seasonal_decompose_smoke,1.0,1,1,['array'],['pdarraycreation.array']
/tsa/tests/test_seasonal.py_test_seasonal_decompose_too_short,0.83,6,5,['sin' 'pi' 'random.standard_normal' 'arange' 'arange' 'sin'],"['numeric.sin' 'pdarraycreation.standard_normal' 'pdarraycreation.arange'
 'array_api._creation_functions.arange'
 'array_api._elementwise_functions.sin']"
/tsa/tests/test_stattools.py_acovf_data,0.0,1,0,['random.RandomState'],[]
/tsa/tests/test_stattools.py_gc_data,0.67,3,2,['log' 'diff' 'log'],['array_api._elementwise_functions.log' 'numeric.log']
/tsa/tests/test_stattools.py_setup_class,1.0,4,4,['empty' 'concatenate' 'array' 'concatenate'],"['array_api._creation_functions.empty' 'pdarraysetops.concatenate'
 'pdarraycreation.array' 'util.concatenate']"
/tsa/tests/test_stattools.py_setup_method,1.0,0,0,[],[]
/tsa/tests/test_stattools.py_simple_rur,1.0,5,5,['zeros' 'zeros' 'sqrt' 'sqrt' 'array'],"['array_api._creation_functions.zeros' 'pdarraycreation.zeros'
 'pdarrayclass.sqrt' 'array_api._elementwise_functions.sqrt'
 'pdarraycreation.array']"
/tsa/tests/test_stattools.py_test_1d_input,1.0,0,0,[],[]
/tsa/tests/test_stattools.py_test_2d_input_with_missing_values,1.0,1,1,['array'],['pdarraycreation.array']
/tsa/tests/test_stattools.py_test_acf,1.0,0,0,[],[]
/tsa/tests/test_stattools.py_test_acf_conservate_nanops,0.6,5,3,['nansum' 'ones' 'nanmean' 'ones' 'random.standard_normal'],"['pdarraycreation.ones' 'array_api._creation_functions.ones'
 'pdarraycreation.standard_normal']"
/tsa/tests/test_stattools.py_test_acf_conservative,1.0,0,0,[],[]
/tsa/tests/test_stattools.py_test_acf_drop,1.0,0,0,[],[]
/tsa/tests/test_stattools.py_test_acf_fft_dataframe,1.0,0,0,[],[]
/tsa/tests/test_stattools.py_test_acf_none,1.0,0,0,[],[]
/tsa/tests/test_stattools.py_test_acovf2d,0.0,1,0,['random.random'],[]
/tsa/tests/test_stattools.py_test_acovf_error,1.0,0,0,[],[]
/tsa/tests/test_stattools.py_test_acovf_fft_vs_convolution,0.0,1,0,['random.normal'],[]
/tsa/tests/test_stattools.py_test_acovf_nlags,1.0,0,0,[],[]
/tsa/tests/test_stattools.py_test_acovf_nlags_missing,1.0,0,0,[],[]
/tsa/tests/test_stattools.py_test_adfuller_maxlag_too_large,1.0,1,1,['random.standard_normal'],['pdarraycreation.standard_normal']
/tsa/tests/test_stattools.py_test_adfuller_resid_variance_zero,1.0,0,0,[],[]
/tsa/tests/test_stattools.py_test_adfuller_short_series,1.0,1,1,['random.standard_normal'],['pdarraycreation.standard_normal']
/tsa/tests/test_stattools.py_test_alternative,1.0,0,0,[],[]
/tsa/tests/test_stattools.py_test_arma_order_select_ic,0.33,3,1,['array' 'r_' 'random.seed'],['pdarraycreation.array']
/tsa/tests/test_stattools.py_test_arma_order_select_ic_failure,1.0,1,1,['array'],['pdarraycreation.array']
/tsa/tests/test_stattools.py_test_autolag_case_sensitivity,1.0,0,0,[],[]
/tsa/tests/test_stattools.py_test_burg,1.0,0,0,[],[]
/tsa/tests/test_stattools.py_test_ccf,1.0,0,0,[],[]
/tsa/tests/test_stattools.py_test_ccovf_fft_vs_convolution,0.0,1,0,['random.normal'],[]
/tsa/tests/test_stattools.py_test_coint,0.5,4,2,['round' 'random.seed' 'random.randn' 'round'],['array_api._elementwise_functions.round' 'numeric.round']
/tsa/tests/test_stattools.py_test_coint_auto_tstat,0.33,3,1,['random.RandomState' 'cumsum' 'abs'],['numeric.cumsum']
/tsa/tests/test_stattools.py_test_coint_identical_series,0.0,3,0,['random.seed' 'isneginf' 'random.randn'],[]
/tsa/tests/test_stattools.py_test_coint_perfect_collinearity,0.0,3,0,['random.seed' 'isneginf' 'random.randn'],[]
/tsa/tests/test_stattools.py_test_compare_acovf_vs_ccovf,0.0,1,0,['random.normal'],[]
/tsa/tests/test_stattools.py_test_confint,0.67,3,2,['repeat' 'sqrt' 'sqrt'],['pdarrayclass.sqrt' 'array_api._elementwise_functions.sqrt']
/tsa/tests/test_stattools.py_test_critvalues,1.0,0,0,[],[]
/tsa/tests/test_stattools.py_test_fail_array_shape,0.0,1,0,['random.rand'],[]
/tsa/tests/test_stattools.py_test_fail_autolag_type,1.0,0,0,[],[]
/tsa/tests/test_stattools.py_test_fail_nonvector_input,0.0,1,0,['random.rand'],[]
/tsa/tests/test_stattools.py_test_fail_regression_type,1.0,0,0,[],[]
/tsa/tests/test_stattools.py_test_fail_trim_value,1.0,0,0,[],[]
/tsa/tests/test_stattools.py_test_fail_unclear_hypothesis,1.0,0,0,[],[]
/tsa/tests/test_stattools.py_test_gnpdef_case,1.0,1,1,['asarray'],['array_api._creation_functions.asarray']
/tsa/tests/test_stattools.py_test_granger_causality_exception_maxlag,1.0,0,0,[],[]
/tsa/tests/test_stattools.py_test_granger_causality_exceptions,1.0,0,0,[],[]
/tsa/tests/test_stattools.py_test_granger_causality_verbose,1.0,0,0,[],[]
/tsa/tests/test_stattools.py_test_granger_fails_on_finite_check,0.0,2,0,['random.rand' 'inf'],[]
/tsa/tests/test_stattools.py_test_granger_fails_on_nobs_check,0.0,1,0,['random.rand'],[]
/tsa/tests/test_stattools.py_test_granger_fails_on_zero_lag,0.0,1,0,['random.rand'],[]
/tsa/tests/test_stattools.py_test_grangercausality,0.67,3,2,['diff' 'log' 'log'],['array_api._elementwise_functions.log' 'numeric.log']
/tsa/tests/test_stattools.py_test_grangercausality_single,0.67,3,2,['diff' 'log' 'log'],['array_api._elementwise_functions.log' 'numeric.log']
/tsa/tests/test_stattools.py_test_innovations_algo_brockwell_davis,1.0,1,1,['array'],['pdarraycreation.array']
/tsa/tests/test_stattools.py_test_innovations_algo_filter_kalman_filter,0.5,6,3,['log' 'array' 'r_' 'random.normal' 'log' 'pi'],"['numeric.log' 'pdarraycreation.array'
 'array_api._elementwise_functions.log']"
/tsa/tests/test_stattools.py_test_innovations_algo_rtol,1.0,1,1,['array'],['pdarraycreation.array']
/tsa/tests/test_stattools.py_test_innovations_errors,1.0,2,2,['array' 'empty'],['pdarraycreation.array' 'array_api._creation_functions.empty']
/tsa/tests/test_stattools.py_test_innovations_filter_brockwell_davis,0.5,2,1,['random.randn' 'array'],['pdarraycreation.array']
/tsa/tests/test_stattools.py_test_innovations_filter_errors,1.0,2,2,['array' 'empty'],['pdarraycreation.array' 'array_api._creation_functions.empty']
/tsa/tests/test_stattools.py_test_innovations_filter_pandas,0.5,2,1,['array' 'random.randn'],['pdarraycreation.array']
/tsa/tests/test_stattools.py_test_kpss_autolags_does_not_assign_lags_equal_to_nobs,0.33,3,1,['tile' 'r_' 'array'],['pdarraycreation.array']
/tsa/tests/test_stattools.py_test_kpss_fails_on_nobs_check,1.0,0,0,[],[]
/tsa/tests/test_stattools.py_test_lags,1.0,0,0,[],[]
/tsa/tests/test_stattools.py_test_ld,1.0,0,0,[],[]
/tsa/tests/test_stattools.py_test_legacy_lags,1.0,0,0,[],[]
/tsa/tests/test_stattools.py_test_levinson_durbin_acov,1.0,3,3,['array' 'arange' 'arange'],"['pdarraycreation.array' 'array_api._creation_functions.arange'
 'pdarraycreation.arange']"
/tsa/tests/test_stattools.py_test_none,1.0,0,0,[],[]
/tsa/tests/test_stattools.py_test_ols,1.0,0,0,[],[]
/tsa/tests/test_stattools.py_test_ols_inefficient,1.0,3,3,['zeros' 'empty' 'zeros'],"['array_api._creation_functions.zeros'
 'array_api._creation_functions.empty' 'pdarraycreation.zeros']"
/tsa/tests/test_stattools.py_test_pacf2acf_ar,1.0,4,4,['zeros' 'arange' 'zeros' 'arange'],"['pdarraycreation.zeros' 'array_api._creation_functions.arange'
 'array_api._creation_functions.zeros' 'pdarraycreation.arange']"
/tsa/tests/test_stattools.py_test_pacf2acf_errors,1.0,4,4,['arange' 'arange' 'zeros' 'zeros'],"['pdarraycreation.arange' 'array_api._creation_functions.arange'
 'pdarraycreation.zeros' 'array_api._creation_functions.zeros']"
/tsa/tests/test_stattools.py_test_pacf2acf_levinson_durbin,1.0,2,2,['arange' 'arange'],['pdarraycreation.arange' 'array_api._creation_functions.arange']
/tsa/tests/test_stattools.py_test_pacf_1_obs,1.0,1,1,['random.standard_normal'],['pdarraycreation.standard_normal']
/tsa/tests/test_stattools.py_test_pacf_burg,0.5,2,1,['random.RandomState' 'cumprod'],['numeric.cumprod']
/tsa/tests/test_stattools.py_test_pacf_burg_error,1.0,1,1,['empty'],['array_api._creation_functions.empty']
/tsa/tests/test_stattools.py_test_pacf_nlags_error,1.0,1,1,['random.standard_normal'],['pdarraycreation.standard_normal']
/tsa/tests/test_stattools.py_test_pacf_small_sample,0.5,2,1,['random.standard_normal' 'ndarray'],['pdarraycreation.standard_normal']
/tsa/tests/test_stattools.py_test_pandasacovf,1.0,0,0,[],[]
/tsa/tests/test_stattools.py_test_pval,1.0,0,0,[],[]
/tsa/tests/test_stattools.py_test_pvalue,1.0,0,0,[],[]
/tsa/tests/test_stattools.py_test_qstat,1.0,0,0,[],[]
/tsa/tests/test_stattools.py_test_qstat_none,1.0,0,0,[],[]
/tsa/tests/test_stattools.py_test_raise,1.0,0,0,[],[]
/tsa/tests/test_stattools.py_test_rand10000_case,1.0,1,1,['asarray'],['array_api._creation_functions.asarray']
/tsa/tests/test_stattools.py_test_rgnp_case,1.0,0,0,[],[]
/tsa/tests/test_stattools.py_test_rgnpq_case,1.0,1,1,['asarray'],['array_api._creation_functions.asarray']
/tsa/tests/test_stattools.py_test_stkprc_case,1.0,1,1,['asarray'],['array_api._creation_functions.asarray']
/tsa/tests/test_stattools.py_test_store,1.0,0,0,[],[]
/tsa/tests/test_stattools.py_test_store_str,1.0,0,0,[],[]
/tsa/tests/test_stattools.py_test_subset_length,1.0,0,0,[],[]
/tsa/tests/test_stattools.py_test_teststat,1.0,0,0,[],[]
/tsa/tests/test_stattools.py_test_tstat,1.0,0,0,[],[]
/tsa/tests/test_stattools.py_test_unknown_lags,1.0,0,0,[],[]
/tsa/tests/test_stattools.py_test_use_chi2,1.0,0,0,[],[]
/tsa/tests/test_stattools.py_test_yw,1.0,0,0,[],[]
/tsa/tests/test_stattools.py_test_yw_singular,1.0,2,2,['ones' 'ones'],['array_api._creation_functions.ones' 'pdarraycreation.ones']
/tsa/tests/test_tsa_tools.py__prepare_expected,1.0,2,2,['zeros' 'zeros'],['pdarraycreation.zeros' 'array_api._creation_functions.zeros']
/tsa/tests/test_tsa_tools.py_setup_class,0.57,7,4,['arange' 'arange' 'random.seed' 'tile' 'ones' 'ones' 'random.randn'],"['array_api._creation_functions.arange' 'pdarraycreation.arange'
 'array_api._creation_functions.ones' 'pdarraycreation.ones']"
/tsa/tests/test_tsa_tools.py_test_3d_error,1.0,3,3,['zeros' 'array' 'zeros'],"['pdarraycreation.zeros' 'pdarraycreation.array'
 'array_api._creation_functions.zeros']"
/tsa/tests/test_tsa_tools.py_test_acf,1.0,0,0,[],[]
/tsa/tests/test_tsa_tools.py_test_add_lag1d,0.0,1,0,['column_stack'],[]
/tsa/tests/test_tsa_tools.py_test_add_lag1d_drop,1.0,0,0,[],[]
/tsa/tests/test_tsa_tools.py_test_add_lag1d_struct,1.0,2,2,['zeros' 'zeros'],['array_api._creation_functions.zeros' 'pdarraycreation.zeros']
/tsa/tests/test_tsa_tools.py_test_add_lag_1d_drop_struct,1.0,2,2,['zeros' 'zeros'],['array_api._creation_functions.zeros' 'pdarraycreation.zeros']
/tsa/tests/test_tsa_tools.py_test_add_lag_drop_insert,0.0,1,0,['column_stack'],[]
/tsa/tests/test_tsa_tools.py_test_add_lag_drop_noinsert,0.5,2,1,['array' 'column_stack'],['pdarraycreation.array']
/tsa/tests/test_tsa_tools.py_test_add_lag_insert,0.0,1,0,['column_stack'],[]
/tsa/tests/test_tsa_tools.py_test_add_lag_ndarray,0.0,1,0,['column_stack'],[]
/tsa/tests/test_tsa_tools.py_test_add_lag_noinsert,0.0,1,0,['column_stack'],[]
/tsa/tests/test_tsa_tools.py_test_add_lag_noinsert_atend,0.0,1,0,['column_stack'],[]
/tsa/tests/test_tsa_tools.py_test_add_lag_noinsert_ndarray,0.0,1,0,['column_stack'],[]
/tsa/tests/test_tsa_tools.py_test_add_lag_noinsertatend_ndarray,0.0,1,0,['column_stack'],[]
/tsa/tests/test_tsa_tools.py_test_ar_transparams,1.0,3,3,['isnan' 'isnan' 'array'],"['array_api._elementwise_functions.isnan' 'numeric.isnan'
 'pdarraycreation.array']"
/tsa/tests/test_tsa_tools.py_test_array,0.0,2,0,['hstack' 'vstack'],[]
/tsa/tests/test_tsa_tools.py_test_ccf,1.0,0,0,[],[]
/tsa/tests/test_tsa_tools.py_test_commutation_matrix,0.0,3,0,['array_equal' 'dot' 'random.randn'],[]
/tsa/tests/test_tsa_tools.py_test_dataframe,1.0,0,0,[],[]
/tsa/tests/test_tsa_tools.py_test_dataframe_both,1.0,2,2,['zeros' 'zeros'],['array_api._creation_functions.zeros' 'pdarraycreation.zeros']
/tsa/tests/test_tsa_tools.py_test_dataframe_duplicate,1.0,0,0,[],[]
/tsa/tests/test_tsa_tools.py_test_dataframe_forward,1.0,2,2,['zeros' 'zeros'],['array_api._creation_functions.zeros' 'pdarraycreation.zeros']
/tsa/tests/test_tsa_tools.py_test_dataframe_without_pandas,1.0,0,0,[],[]
/tsa/tests/test_tsa_tools.py_test_detrend_1d,1.0,2,2,['zeros_like' 'zeros_like'],['pdarraycreation.zeros_like' 'array_api._creation_functions.zeros_like']
/tsa/tests/test_tsa_tools.py_test_detrend_2d,1.0,2,2,['zeros_like' 'zeros_like'],['array_api._creation_functions.zeros_like' 'pdarraycreation.zeros_like']
/tsa/tests/test_tsa_tools.py_test_detrend_dataframe,1.0,2,2,['zeros_like' 'zeros_like'],['array_api._creation_functions.zeros_like' 'pdarraycreation.zeros_like']
/tsa/tests/test_tsa_tools.py_test_detrend_dim_too_large,1.0,2,2,['ones' 'ones'],['pdarraycreation.ones' 'array_api._creation_functions.ones']
/tsa/tests/test_tsa_tools.py_test_detrend_series,1.0,2,2,['zeros_like' 'zeros_like'],['pdarraycreation.zeros_like' 'array_api._creation_functions.zeros_like']
/tsa/tests/test_tsa_tools.py_test_duplicate_column_names,1.0,2,2,['arange' 'arange'],['array_api._creation_functions.arange' 'pdarraycreation.arange']
/tsa/tests/test_tsa_tools.py_test_duplicate_const,0.0,1,0,['vstack'],[]
/tsa/tests/test_tsa_tools.py_test_duplication_matrix,0.0,3,0,['dot' 'random.randn' 'array_equal'],[]
/tsa/tests/test_tsa_tools.py_test_elimination_matrix,0.0,3,0,['array_equal' 'dot' 'random.randn'],[]
/tsa/tests/test_tsa_tools.py_test_freq_to_period,1.0,0,0,[],[]
/tsa/tests/test_tsa_tools.py_test_grangercausality,0.0,1,0,['random.rand'],[]
/tsa/tests/test_tsa_tools.py_test_lagmat2ds_numpy,1.0,0,0,[],[]
/tsa/tests/test_tsa_tools.py_test_lagmat2ds_pandas,1.0,0,0,[],[]
/tsa/tests/test_tsa_tools.py_test_lagmat2ds_use_pandas,1.0,0,0,[],[]
/tsa/tests/test_tsa_tools.py_test_pacf_ols,1.0,0,0,[],[]
/tsa/tests/test_tsa_tools.py_test_pacf_yw,1.0,0,0,[],[]
/tsa/tests/test_tsa_tools.py_test_pandas_errors,1.0,0,0,[],[]
/tsa/tests/test_tsa_tools.py_test_range_index_columns,1.0,2,2,['arange' 'arange'],['array_api._creation_functions.arange' 'pdarraycreation.arange']
/tsa/tests/test_tsa_tools.py_test_sep_return,1.0,2,2,['zeros' 'zeros'],['pdarraycreation.zeros' 'array_api._creation_functions.zeros']
/tsa/tests/test_tsa_tools.py_test_series,1.0,0,0,[],[]
/tsa/tests/test_tsa_tools.py_test_series_both,1.0,0,0,[],[]
/tsa/tests/test_tsa_tools.py_test_series_forward,1.0,0,0,[],[]
/tsa/tests/test_tsa_tools.py_test_too_few_observations,1.0,0,0,[],[]
/tsa/tests/test_tsa_tools.py_test_trend_n,1.0,0,0,[],[]
/tsa/tests/test_tsa_tools.py_test_unknown_trend,1.0,0,0,[],[]
/tsa/tests/test_tsa_tools.py_test_unknown_trim,1.0,0,0,[],[]
/tsa/tests/test_tsa_tools.py_test_vec,0.5,2,1,['array_equal' 'array'],['pdarraycreation.array']
/tsa/tests/test_tsa_tools.py_test_vech,0.5,2,1,['array' 'array_equal'],['pdarraycreation.array']
/tsa/tests/test_tsa_tools.py_test_yule_walker_inter,1.0,1,1,['array'],['pdarraycreation.array']
/tsa/tests/test_tsa_tools.py_test_ywcoef,1.0,0,0,[],[]
/tsa/tests/test_x13.py_dataset,1.0,0,0,[],[]
/tsa/tests/test_x13.py_test_x13_arima_plot,1.0,0,0,[],[]
/tsa/tests/test_x13.py_test_x13_arima_select_order,1.0,0,0,[],[]
/tsa/tsatools.py__ar_invtransparams,1.0,1,1,['arctanh'],['numeric.arctanh']
/tsa/tsatools.py__ar_transparams,1.0,2,2,['tanh' 'tanh'],['numeric.tanh' 'array_api._elementwise_functions.tanh']
/tsa/tsatools.py__diag_indices,0.0,1,0,['diag_indices'],[]
/tsa/tsatools.py__ma_invtransparams,1.0,2,2,['log' 'log'],['array_api._elementwise_functions.log' 'numeric.log']
/tsa/tsatools.py__ma_transparams,1.0,2,2,['exp' 'exp'],['array_api._elementwise_functions.exp' 'numeric.exp']
/tsa/tsatools.py__tril_indices,0.0,1,0,['tril_indices'],[]
/tsa/tsatools.py__triu_indices,0.0,1,0,['triu_indices'],[]
/tsa/tsatools.py_add_lag,0.0,1,0,['column_stack'],[]
/tsa/tsatools.py_add_trend,0.5,6,3,['float64' 'vander' 'fliplr' 'arange' 'arange' 'asanyarray'],"['dtypes.float64' 'array_api._creation_functions.arange'
 'pdarraycreation.arange']"
/tsa/tsatools.py_commutation_matrix,1.0,3,3,['eye' 'arange' 'arange'],"['array_api._creation_functions.eye' 'pdarraycreation.arange'
 'array_api._creation_functions.arange']"
/tsa/tsatools.py_detrend,0.4,5,2,['vander' 'dot' 'arange' 'arange' 'linalg.pinv'],['array_api._creation_functions.arange' 'pdarraycreation.arange']
/tsa/tsatools.py_duplication_matrix,1.0,2,2,['eye' 'array'],['array_api._creation_functions.eye' 'pdarraycreation.array']
/tsa/tsatools.py_elimination_matrix,1.0,4,4,['eye' 'tril' 'ones' 'ones'],"['array_api._creation_functions.eye' 'array_api._creation_functions.tril'
 'pdarraycreation.ones' 'array_api._creation_functions.ones']"
/tsa/tsatools.py_freq_to_period,1.0,0,0,[],[]
/tsa/tsatools.py_lagmat,1.0,4,4,['zeros' 'zeros' 'arange' 'arange'],"['pdarraycreation.zeros' 'array_api._creation_functions.zeros'
 'array_api._creation_functions.arange' 'pdarraycreation.arange']"
/tsa/tsatools.py_lagmat2ds,1.0,0,0,[],[]
/tsa/tsatools.py_safe_is_const,0.67,3,2,['any' 'ptp' 'any'],['pdarrayclass.any' 'array_api._utility_functions.any']
/tsa/tsatools.py_unintegrate,0.5,4,2,['diff' 'cumsum' 'r_' 'array'],['numeric.cumsum' 'pdarraycreation.array']
/tsa/tsatools.py_unintegrate_levels,0.5,2,1,['diff' 'asarray'],['array_api._creation_functions.asarray']
/tsa/tsatools.py_unvec,1.0,2,2,['sqrt' 'sqrt'],['array_api._elementwise_functions.sqrt' 'pdarrayclass.sqrt']
/tsa/tsatools.py_unvech,0.75,8,6,"['diag_indices' 'triu_indices' 'zeros' 'sqrt' 'sqrt' 'zeros' 'round'
 'round']","['array_api._creation_functions.zeros'
 'array_api._elementwise_functions.sqrt' 'pdarrayclass.sqrt'
 'pdarraycreation.zeros' 'numeric.round'
 'array_api._elementwise_functions.round']"
/tsa/tsatools.py_vec,1.0,0,0,[],[]
/tsa/tsatools.py_vech,1.0,0,0,[],[]
/tsa/varma_process.py___init__,1.0,1,1,['eye'],['array_api._creation_functions.eye']
/tsa/varma_process.py_ar2full,0.5,2,1,['eye' 'r_'],['array_api._creation_functions.eye']
/tsa/varma_process.py_ar2lhs,1.0,0,0,[],[]
/tsa/varma_process.py_covmat,0.0,2,0,['linalg.inv' 'dot'],[]
/tsa/varma_process.py_fit,0.0,1,0,['linalg.lstsq'],[]
/tsa/varma_process.py_forecast,1.0,2,2,['zeros' 'zeros'],['pdarraycreation.zeros' 'array_api._creation_functions.zeros']
/tsa/varma_process.py_getisinvertible,0.5,6,3,['abs' 'array' 'sort' 'sort' 'complex' 'linalg.eigvals'],"['pdarraycreation.array' 'sorting.sort'
 'array_api._sorting_functions.sort']"
/tsa/varma_process.py_getisstationary,0.5,4,2,['linalg.eigvals' 'sort' 'sort' 'abs'],['array_api._sorting_functions.sort' 'sorting.sort']
/tsa/varma_process.py_hstack,1.0,0,0,[],[]
/tsa/varma_process.py_hstackarma_minus1,1.0,2,2,['concatenate' 'concatenate'],['pdarraysetops.concatenate' 'util.concatenate']
